order_id,customer_id,order_date,product_category,price,quantity,payment_method,region,revenue
39994,4401,2024-01-04,Home,491.37,3,E-Wallet,Sulawesi,1474.1100000000001
39995,4783,2024-08-01,Books,108.11,2,E-Wallet,Sulawesi,216.22
39996,3372,2024-02-09,Clothing,397.22,4,Bank Transfer,Java,1588.88
39997,1150,2024-09-24,Electronics,174.72,4,Bank Transfer,Bali,698.88
39998,4617,2024-09-01,Clothing,9.59,4,Credit Card,Sulawesi,38.36
39999,2659,2024-09-21,Home,392.18,2,Bank Transfer,Kalimantan,784.36
40000,3043,2024-02-19,Home,247.48,2,Bank Transfer,Kalimantan,494.96
40001,1878,2024-09-22,Electronics,242.56,2,E-Wallet,Sulawesi,485.12
40002,4103,2024-08-10,Clothing,338.46,4,Bank Transfer,Kalimantan,1353.84
40003,3319,2024-07-30,Electronics,327.04,4,Credit Card,Sulawesi,1308.16
40004,3883,2024-01-13,Sports,329.86,4,E-Wallet,Sumatra,1319.44
40005,2845,2024-06-06,Books,166.18,2,Credit Card,Bali,332.36
40006,4707,2024-10-12,Electronics,292.34,1,Credit Card,Java,292.34
40007,4995,2024-12-25,Home,439.46,1,Bank Transfer,Java,439.46
40008,3415,2024-03-23,Home,447.08,1,Credit Card,Java,447.08
40009,2515,2024-11-15,Clothing,205.39,2,Credit Card,Sumatra,410.78
40010,4387,2024-11-16,Home,120.43,3,Credit Card,Java,361.29
40011,1589,2024-08-13,Sports,42.11,3,E-Wallet,Kalimantan,126.33
40012,1587,2024-07-23,Clothing,429.59,2,E-Wallet,Sumatra,859.18
40013,3619,2024-07-29,Books,86.87,1,E-Wallet,Kalimantan,86.87
40014,4668,2024-09-19,Home,161.92,3,Credit Card,Kalimantan,485.76
40015,2391,2024-12-11,Electronics,406.88,2,Credit Card,Sumatra,813.76
40016,3127,2024-03-17,Books,392.82,2,E-Wallet,Java,785.64
40017,2909,2024-01-25,Electronics,220.03,4,Credit Card,Kalimantan,880.12
40018,2195,2024-12-22,Sports,348.35,1,Credit Card,Bali,348.35
40019,1257,2024-09-27,Home,123.11,3,Bank Transfer,Sumatra,369.33
40020,3326,2024-01-21,Sports,465.29,2,E-Wallet,Sulawesi,930.58
40021,3551,2024-08-15,Home,476.09,2,Credit Card,Sumatra,952.18
40022,2756,2024-09-24,Electronics,471.36,1,E-Wallet,Sulawesi,471.36
40023,3605,2024-03-30,Clothing,313.41,4,E-Wallet,Bali,1253.64
40024,3538,2024-10-06,Home,40.39,4,E-Wallet,Java,161.56
40025,2608,2024-05-02,Home,308.68,1,E-Wallet,Sumatra,308.68
40026,1565,2024-07-05,Books,213.8,2,Bank Transfer,Bali,427.6
40027,4910,2024-11-13,Home,200.62,1,E-Wallet,Kalimantan,200.62
40028,2756,2024-08-27,Clothing,18.86,1,Bank Transfer,Java,18.86
40029,4964,2024-07-19,Electronics,437.65,2,Bank Transfer,Kalimantan,875.3
40030,2360,2024-03-29,Sports,429.57,1,E-Wallet,Java,429.57
40031,3568,2024-04-08,Books,165.31,3,E-Wallet,Java,495.93
40032,3373,2024-04-01,Home,488.93,4,Bank Transfer,Bali,1955.72
40033,2195,2024-05-22,Clothing,72.21,1,E-Wallet,Kalimantan,72.21
40034,3131,2024-02-02,Books,418.41,2,Credit Card,Sulawesi,836.82
40035,4913,2024-06-29,Electronics,312.78,1,Credit Card,Sumatra,312.78
40036,3888,2024-03-03,Clothing,245.45,1,E-Wallet,Sumatra,245.45
40037,2547,2024-12-28,Home,481.93,4,Bank Transfer,Sumatra,1927.72
40038,2504,2024-12-07,Electronics,293.61,1,Credit Card,Sumatra,293.61
40039,2567,2024-04-28,Home,417.7,2,E-Wallet,Bali,835.4
40040,4489,2024-12-06,Electronics,119.94,2,Bank Transfer,Sumatra,239.88
40041,4410,2024-02-10,Clothing,20.96,2,Bank Transfer,Sulawesi,41.92
40042,4872,2024-09-18,Clothing,109.54,4,Credit Card,Kalimantan,438.16
40043,3367,2024-07-04,Home,494.23,1,Bank Transfer,Kalimantan,494.23
40044,3351,2024-04-23,Electronics,282.86,2,Bank Transfer,Java,565.72
40045,4343,2024-04-28,Clothing,421.73,1,Credit Card,Java,421.73
40046,3737,2024-01-05,Clothing,344.07,1,Bank Transfer,Sulawesi,344.07
40047,4185,2024-11-19,Electronics,81.45,2,Bank Transfer,Kalimantan,162.9
40048,3454,2024-05-17,Home,61.27,1,Credit Card,Kalimantan,61.27
40049,4097,2024-02-22,Electronics,245.26,4,Bank Transfer,Sulawesi,981.04
40050,2260,2024-04-14,Electronics,471.34,1,Credit Card,Java,471.34
40051,2333,2024-06-07,Sports,70.86,3,Credit Card,Sulawesi,212.57999999999998
40052,3731,2024-04-17,Electronics,253.45,4,Bank Transfer,Java,1013.8
40053,1232,2024-10-15,Books,381.1,4,Credit Card,Kalimantan,1524.4
40054,4069,2024-07-12,Home,44.08,1,E-Wallet,Kalimantan,44.08
40055,1548,2024-02-06,Electronics,206.45,4,E-Wallet,Kalimantan,825.8
40056,4336,2024-06-18,Clothing,270.33,2,E-Wallet,Bali,540.66
40057,4084,2024-05-21,Books,59.27,2,Credit Card,Java,118.54
40058,3543,2024-05-24,Home,329.8,4,Bank Transfer,Sulawesi,1319.2
40059,4387,2024-02-05,Home,370.69,2,Credit Card,Sumatra,741.38
40060,1617,2024-10-19,Home,321.55,2,Bank Transfer,Bali,643.1
40061,4709,2024-11-13,Clothing,41.71,2,Bank Transfer,Java,83.42
40062,3895,2024-03-02,Electronics,8.24,2,Credit Card,Sulawesi,16.48
40063,2005,2024-02-21,Electronics,400.27,2,Bank Transfer,Kalimantan,800.54
40064,3431,2024-11-01,Home,247.53,1,E-Wallet,Sulawesi,247.53
40065,2016,2024-07-05,Books,284.77,4,E-Wallet,Sulawesi,1139.08
40066,1641,2024-10-03,Clothing,453.95,2,E-Wallet,Sumatra,907.9
40067,1315,2024-11-30,Home,281.79,2,Bank Transfer,Kalimantan,563.58
40068,3303,2024-01-27,Books,130.52,1,Credit Card,Java,130.52
40069,1440,2024-06-09,Clothing,226.57,2,E-Wallet,Java,453.14
40070,2138,2024-02-21,Clothing,244.99,2,E-Wallet,Sumatra,489.98
40071,3346,2024-05-17,Clothing,342.45,2,Bank Transfer,Bali,684.9
40072,1914,2024-02-07,Electronics,179.12,2,Credit Card,Kalimantan,358.24
40073,2147,2024-07-13,Home,420.69,4,E-Wallet,Sumatra,1682.76
40074,3303,2024-05-09,Electronics,270.21,3,Bank Transfer,Bali,810.6299999999999
40075,3698,2024-11-16,Electronics,275.13,3,E-Wallet,Sumatra,825.39
40076,2741,2024-03-14,Sports,381.13,2,E-Wallet,Sulawesi,762.26
40077,1046,2024-08-21,Sports,45.6,2,Credit Card,Sulawesi,91.2
40078,2752,2024-06-19,Books,444.61,1,Bank Transfer,Sulawesi,444.61
40079,2854,2024-10-24,Books,101.25,4,Bank Transfer,Kalimantan,405.0
40080,3950,2024-12-07,Books,169.73,2,Bank Transfer,Java,339.46
40081,3510,2024-01-13,Electronics,50.37,1,E-Wallet,Sulawesi,50.37
40082,4421,2024-01-17,Electronics,238.19,1,Bank Transfer,Sumatra,238.19
40083,2146,2024-08-22,Electronics,172.41,3,Bank Transfer,Sumatra,517.23
40084,3078,2024-10-29,Clothing,111.96,3,Bank Transfer,Bali,335.88
40085,3007,2024-10-11,Electronics,92.42,4,Bank Transfer,Bali,369.68
40086,1054,2024-10-25,Home,74.21,2,Credit Card,Java,148.42
40087,3200,2024-07-12,Sports,36.43,2,Bank Transfer,Sulawesi,72.86
40088,1455,2024-01-11,Electronics,111.56,2,Bank Transfer,Kalimantan,223.12
40089,3333,2024-11-16,Home,6.97,4,Credit Card,Java,27.88
40090,1035,2024-05-16,Electronics,45.56,4,E-Wallet,Kalimantan,182.24
40091,1817,2024-08-23,Clothing,483.52,1,E-Wallet,Java,483.52
40092,2933,2024-03-29,Clothing,203.93,1,Credit Card,Bali,203.93
40093,2820,2024-01-24,Books,459.58,3,E-Wallet,Sumatra,1378.74
40094,2946,2024-02-23,Books,202.79,3,E-Wallet,Kalimantan,608.37
40095,4956,2024-12-07,Electronics,390.65,4,Credit Card,Sulawesi,1562.6
40096,1255,2024-05-27,Books,351.16,1,Credit Card,Java,351.16
40097,3225,2024-11-15,Clothing,85.29,2,Credit Card,Java,170.58
40098,4619,2024-02-17,Home,236.67,3,E-Wallet,Sulawesi,710.01
40099,4325,2024-12-07,Home,65.21,1,Credit Card,Sumatra,65.21
40100,1507,2024-11-30,Sports,205.98,1,E-Wallet,Kalimantan,205.98
40101,4745,2024-02-19,Clothing,144.84,4,Bank Transfer,Kalimantan,579.36
40102,1020,2024-06-13,Electronics,310.56,1,Credit Card,Sumatra,310.56
40103,4877,2024-12-01,Clothing,373.68,1,E-Wallet,Sumatra,373.68
40104,3122,2024-09-18,Home,457.33,4,E-Wallet,Kalimantan,1829.32
40105,1718,2024-04-08,Home,28.71,2,Bank Transfer,Kalimantan,57.42
40106,1459,2024-12-29,Sports,372.86,1,E-Wallet,Java,372.86
40107,3007,2024-07-31,Electronics,67.98,2,Credit Card,Kalimantan,135.96
40108,2201,2024-07-17,Books,434.86,4,Bank Transfer,Kalimantan,1739.44
40109,2405,2024-02-09,Books,326.54,3,E-Wallet,Sumatra,979.6200000000001
40110,2060,2024-05-18,Electronics,451.57,4,E-Wallet,Sumatra,1806.28
40111,2994,2024-08-18,Clothing,69.18,1,E-Wallet,Bali,69.18
40112,4191,2024-05-28,Home,244.62,1,Bank Transfer,Java,244.62
40113,3036,2024-11-25,Clothing,248.89,2,Bank Transfer,Sumatra,497.78
40114,2938,2024-10-12,Clothing,371.92,2,Bank Transfer,Java,743.84
40115,3677,2024-10-02,Clothing,485.12,1,Credit Card,Sumatra,485.12
40116,3048,2024-01-30,Sports,11.46,2,E-Wallet,Java,22.92
40117,2744,2024-04-26,Clothing,326.92,2,Credit Card,Bali,653.84
40118,3983,2024-04-13,Clothing,25.21,4,Credit Card,Java,100.84
40119,3358,2024-04-13,Home,213.98,2,Bank Transfer,Kalimantan,427.96
40120,2231,2024-12-23,Books,425.41,4,Bank Transfer,Bali,1701.64
40121,2177,2024-09-20,Home,283.42,1,E-Wallet,Sulawesi,283.42
40122,1761,2024-04-30,Electronics,425.63,1,Bank Transfer,Java,425.63
40123,1682,2024-09-02,Clothing,322.83,2,Credit Card,Bali,645.66
40124,3362,2024-05-08,Clothing,453.25,3,Credit Card,Sumatra,1359.75
40125,3354,2024-07-05,Sports,397.1,4,Bank Transfer,Sumatra,1588.4
40126,2527,2024-02-25,Clothing,363.51,4,E-Wallet,Bali,1454.04
40127,1618,2024-04-14,Home,373.15,1,E-Wallet,Java,373.15
40128,4726,2024-02-13,Sports,285.23,3,Credit Card,Sumatra,855.69
40129,2543,2024-11-21,Electronics,425.41,1,Bank Transfer,Sulawesi,425.41
40130,4677,2024-12-28,Sports,235.55,2,Bank Transfer,Bali,471.1
40131,2933,2024-01-01,Sports,37.61,3,E-Wallet,Sulawesi,112.83
40132,4168,2024-02-09,Sports,375.99,2,E-Wallet,Kalimantan,751.98
40133,4561,2024-08-13,Books,370.42,2,Bank Transfer,Java,740.84
40134,1006,2024-01-22,Clothing,71.95,3,E-Wallet,Java,215.85000000000002
40135,4857,2024-02-05,Clothing,128.71,2,Credit Card,Kalimantan,257.42
40136,4083,2024-10-10,Clothing,126.32,3,E-Wallet,Java,378.96
40137,3561,2024-02-17,Clothing,298.21,3,E-Wallet,Sumatra,894.6299999999999
40138,1348,2024-05-29,Clothing,281.28,4,E-Wallet,Kalimantan,1125.12
40139,3964,2024-12-14,Books,64.01,4,E-Wallet,Kalimantan,256.04
40140,2030,2024-12-15,Electronics,222.28,1,Bank Transfer,Bali,222.28
40141,3547,2024-06-21,Electronics,17.24,2,Credit Card,Sumatra,34.48
40142,3522,2024-11-18,Home,82.74,1,E-Wallet,Sumatra,82.74
40143,1523,2024-06-10,Sports,39.19,3,E-Wallet,Sulawesi,117.57
40144,2875,2024-12-08,Home,249.45,4,Bank Transfer,Kalimantan,997.8
40145,4128,2024-08-10,Electronics,35.89,4,Credit Card,Sulawesi,143.56
40146,1589,2024-05-10,Clothing,475.88,1,E-Wallet,Sulawesi,475.88
40147,4657,2024-03-07,Electronics,314.99,4,Credit Card,Bali,1259.96
40148,3280,2024-01-22,Books,387.03,1,Credit Card,Sumatra,387.03
40149,3838,2024-05-15,Books,208.88,2,Bank Transfer,Kalimantan,417.76
40150,4101,2024-10-28,Electronics,474.91,4,Credit Card,Sulawesi,1899.64
40151,3414,2024-09-28,Home,388.59,2,Bank Transfer,Java,777.18
40152,4897,2024-06-10,Sports,159.92,4,E-Wallet,Bali,639.68
40153,4678,2024-04-14,Clothing,64.89,3,Bank Transfer,Bali,194.67000000000002
40154,2843,2024-01-07,Home,232.61,1,Credit Card,Bali,232.61
40155,1055,2024-02-14,Electronics,277.45,1,E-Wallet,Sumatra,277.45
40156,3057,2024-07-08,Electronics,268.17,4,Credit Card,Sulawesi,1072.68
40157,2938,2024-11-27,Books,470.49,3,Bank Transfer,Bali,1411.47
40158,3194,2024-03-25,Home,348.73,2,Credit Card,Java,697.46
40159,1363,2024-08-12,Sports,235.24,1,Bank Transfer,Sumatra,235.24
40160,4670,2024-06-11,Home,357.61,2,E-Wallet,Sumatra,715.22
40161,1252,2024-07-22,Electronics,177.17,3,E-Wallet,Kalimantan,531.51
40162,4770,2024-04-03,Clothing,400.64,1,Bank Transfer,Bali,400.64
40163,3987,2024-06-28,Books,441.55,2,E-Wallet,Sumatra,883.1
40164,4816,2024-01-29,Electronics,473.8,2,E-Wallet,Bali,947.6
40165,2276,2024-02-10,Electronics,21.91,1,E-Wallet,Java,21.91
40166,2466,2024-01-18,Clothing,148.27,1,E-Wallet,Bali,148.27
40167,1735,2024-05-06,Clothing,86.84,2,Credit Card,Sulawesi,173.68
40168,1339,2024-05-26,Electronics,335.05,1,Bank Transfer,Sulawesi,335.05
40169,4587,2024-04-21,Sports,131.47,2,E-Wallet,Java,262.94
40170,2376,2024-07-15,Electronics,233.83,1,Credit Card,Sumatra,233.83
40171,1623,2024-04-17,Sports,393.77,3,E-Wallet,Sulawesi,1181.31
40172,1704,2024-11-20,Clothing,426.17,1,Bank Transfer,Kalimantan,426.17
40173,4724,2024-03-20,Clothing,304.34,2,Bank Transfer,Java,608.68
40174,1322,2024-06-24,Clothing,228.4,1,Bank Transfer,Java,228.4
40175,2163,2024-09-20,Sports,36.46,3,Credit Card,Bali,109.38
40176,3908,2024-11-05,Sports,369.98,1,E-Wallet,Kalimantan,369.98
40177,2974,2024-07-13,Home,356.93,4,E-Wallet,Sulawesi,1427.72
40178,2468,2024-05-10,Sports,121.78,1,E-Wallet,Kalimantan,121.78
40179,3142,2024-02-23,Electronics,365.93,4,E-Wallet,Bali,1463.72
40180,1552,2024-09-13,Home,119.44,2,Bank Transfer,Bali,238.88
40181,4491,2024-11-20,Home,339.14,2,Credit Card,Sulawesi,678.28
40182,2537,2024-12-02,Electronics,77.93,1,Credit Card,Java,77.93
40183,1789,2024-02-18,Home,456.59,1,Bank Transfer,Sulawesi,456.59
40184,2173,2024-11-13,Clothing,202.03,4,E-Wallet,Java,808.12
40185,1552,2024-11-12,Clothing,303.47,3,E-Wallet,Sulawesi,910.4100000000001
40186,4422,2024-12-29,Electronics,107.31,3,Bank Transfer,Sulawesi,321.93
40187,1115,2024-07-06,Clothing,426.88,4,Bank Transfer,Sulawesi,1707.52
40188,1631,2024-06-24,Sports,484.28,3,Bank Transfer,Sulawesi,1452.84
40189,4308,2024-05-18,Clothing,156.02,3,Bank Transfer,Kalimantan,468.06000000000006
40190,1269,2024-04-28,Clothing,106.18,3,Bank Transfer,Bali,318.54
40191,1860,2024-04-23,Books,270.71,2,Credit Card,Java,541.42
40192,1290,2024-10-08,Books,479.19,1,E-Wallet,Sulawesi,479.19
40193,2457,2024-03-29,Books,382.78,1,Bank Transfer,Java,382.78
40194,3056,2024-02-23,Electronics,491.96,3,Bank Transfer,Kalimantan,1475.8799999999999
40195,2774,2024-12-17,Home,438.36,1,E-Wallet,Sulawesi,438.36
40196,1629,2024-10-28,Electronics,344.8,4,Bank Transfer,Kalimantan,1379.2
40197,3911,2024-01-02,Clothing,96.39,3,Credit Card,Java,289.17
40198,4898,2024-02-24,Home,440.87,1,Bank Transfer,Kalimantan,440.87
40199,2847,2024-09-26,Home,305.01,3,E-Wallet,Kalimantan,915.03
40200,1474,2024-06-20,Home,228.57,2,Credit Card,Java,457.14
40201,4593,2024-08-06,Sports,252.76,1,E-Wallet,Kalimantan,252.76
40202,1536,2024-09-15,Home,482.14,3,E-Wallet,Java,1446.42
40203,1684,2024-07-25,Sports,10.48,3,Bank Transfer,Bali,31.44
40204,2760,2024-02-18,Books,376.35,4,E-Wallet,Kalimantan,1505.4
40205,4082,2024-01-27,Sports,382.24,1,Bank Transfer,Sumatra,382.24
40206,1612,2024-07-27,Clothing,52.19,4,Credit Card,Sumatra,208.76
40207,3824,2024-05-24,Electronics,483.28,1,E-Wallet,Sulawesi,483.28
40208,4974,2024-03-25,Clothing,250.29,4,Bank Transfer,Kalimantan,1001.16
40209,4398,2024-11-06,Clothing,359.04,2,Bank Transfer,Kalimantan,718.08
40210,2953,2024-12-26,Sports,216.11,1,Bank Transfer,Java,216.11
40211,3642,2024-12-06,Electronics,161.76,3,E-Wallet,Sumatra,485.28
40212,3323,2024-06-01,Sports,287.14,1,Credit Card,Bali,287.14
40213,3417,2024-06-13,Sports,446.6,2,E-Wallet,Sumatra,893.2
40214,4561,2024-06-20,Clothing,321.88,4,Credit Card,Sulawesi,1287.52
40215,3392,2024-11-01,Clothing,328.26,1,Credit Card,Java,328.26
40216,4844,2024-12-18,Electronics,161.73,4,E-Wallet,Java,646.92
40217,3415,2024-02-13,Clothing,120.91,1,Credit Card,Java,120.91
40218,4804,2024-03-17,Electronics,315.88,1,Bank Transfer,Sulawesi,315.88
40219,2334,2024-11-23,Sports,77.25,1,E-Wallet,Kalimantan,77.25
40220,1730,2024-09-05,Home,226.0,2,Bank Transfer,Bali,452.0
40221,2624,2024-04-21,Electronics,128.63,1,Credit Card,Sulawesi,128.63
40222,2508,2024-04-10,Electronics,354.34,1,E-Wallet,Java,354.34
40223,1014,2024-11-18,Home,269.9,1,Bank Transfer,Bali,269.9
40224,1757,2024-12-19,Sports,54.64,3,Bank Transfer,Sumatra,163.92000000000002
40225,3735,2024-10-26,Sports,282.15,3,Bank Transfer,Sumatra,846.4499999999999
40226,1003,2024-09-20,Electronics,302.77,3,Credit Card,Java,908.31
40227,2869,2024-11-13,Books,148.88,4,Bank Transfer,Bali,595.52
40228,4447,2024-02-01,Home,168.8,1,Credit Card,Kalimantan,168.8
40229,2392,2024-12-22,Clothing,438.05,3,E-Wallet,Sulawesi,1314.15
40230,2488,2024-02-07,Clothing,60.35,2,Bank Transfer,Java,120.7
40231,3580,2024-06-17,Electronics,484.16,3,Credit Card,Kalimantan,1452.48
40232,4791,2024-04-21,Clothing,110.84,1,Credit Card,Sumatra,110.84
40233,1985,2024-08-21,Sports,124.67,2,Credit Card,Bali,249.34
40234,2160,2024-06-21,Clothing,198.58,1,E-Wallet,Sumatra,198.58
40235,1833,2024-02-10,Books,474.28,4,Credit Card,Sumatra,1897.12
40236,3410,2024-09-26,Clothing,448.49,4,E-Wallet,Sumatra,1793.96
40237,2998,2024-08-04,Books,374.58,1,Credit Card,Kalimantan,374.58
40238,2954,2024-02-25,Sports,398.36,4,Credit Card,Sulawesi,1593.44
40239,2239,2024-12-12,Electronics,263.24,3,Credit Card,Sulawesi,789.72
40240,2391,2024-08-11,Electronics,452.97,1,Bank Transfer,Java,452.97
40241,3164,2024-02-28,Sports,68.02,2,Bank Transfer,Sumatra,136.04
40242,2202,2024-02-07,Clothing,273.3,2,E-Wallet,Sulawesi,546.6
40243,4317,2024-09-05,Electronics,411.65,1,E-Wallet,Sumatra,411.65
40244,3175,2024-02-06,Books,287.12,2,Bank Transfer,Sulawesi,574.24
40245,2381,2024-02-27,Books,408.23,4,Credit Card,Bali,1632.92
40246,1077,2024-05-27,Sports,87.71,2,E-Wallet,Bali,175.42
40247,3788,2024-03-29,Sports,24.09,4,Bank Transfer,Sumatra,96.36
40248,4364,2024-04-10,Electronics,281.54,2,Bank Transfer,Bali,563.08
40249,3821,2024-05-27,Electronics,350.09,3,E-Wallet,Kalimantan,1050.27
40250,1081,2024-08-25,Home,280.15,1,Bank Transfer,Kalimantan,280.15
40251,1341,2024-08-25,Clothing,185.05,3,Credit Card,Bali,555.1500000000001
40252,2361,2024-05-16,Electronics,362.74,4,Credit Card,Bali,1450.96
40253,3866,2024-01-26,Sports,465.47,3,E-Wallet,Bali,1396.41
40254,3625,2024-03-17,Clothing,287.11,3,Credit Card,Java,861.33
40255,1095,2024-05-02,Home,89.32,1,Bank Transfer,Java,89.32
40256,4216,2024-05-11,Clothing,263.04,1,Credit Card,Sumatra,263.04
40257,3624,2024-12-17,Electronics,376.59,4,Credit Card,Sulawesi,1506.36
40258,1520,2024-09-14,Home,102.86,1,E-Wallet,Sumatra,102.86
40259,4468,2024-10-22,Sports,224.51,3,Bank Transfer,Kalimantan,673.53
40260,1995,2024-03-18,Electronics,335.89,2,Bank Transfer,Kalimantan,671.78
40261,1356,2024-06-25,Books,44.04,2,E-Wallet,Sumatra,88.08
40262,1185,2024-04-12,Electronics,106.18,4,E-Wallet,Sulawesi,424.72
40263,2693,2024-09-09,Clothing,362.15,1,E-Wallet,Sulawesi,362.15
40264,3590,2024-06-26,Home,159.93,1,E-Wallet,Sulawesi,159.93
40265,3198,2024-10-19,Clothing,51.18,1,Bank Transfer,Sulawesi,51.18
40266,2342,2024-05-30,Home,373.85,3,Bank Transfer,Sumatra,1121.5500000000002
40267,4825,2024-03-05,Sports,108.24,2,Bank Transfer,Java,216.48
40268,2691,2024-12-06,Sports,55.75,4,Credit Card,Sulawesi,223.0
40269,2082,2024-04-10,Books,314.03,4,E-Wallet,Sumatra,1256.12
40270,3057,2024-03-10,Books,455.55,1,E-Wallet,Bali,455.55
40271,3904,2024-05-24,Books,241.13,1,Credit Card,Bali,241.13
40272,4195,2024-10-05,Home,115.71,3,E-Wallet,Bali,347.13
40273,1355,2024-09-24,Clothing,293.02,3,Credit Card,Kalimantan,879.06
40274,4417,2024-12-28,Electronics,319.56,4,Bank Transfer,Kalimantan,1278.24
40275,3841,2024-03-28,Electronics,469.26,2,E-Wallet,Sumatra,938.52
40276,3284,2024-07-16,Electronics,484.29,2,Bank Transfer,Java,968.58
40277,3380,2024-11-22,Sports,174.72,1,Bank Transfer,Bali,174.72
40278,1016,2024-03-20,Home,369.26,4,E-Wallet,Bali,1477.04
40279,4495,2024-06-23,Clothing,431.21,2,E-Wallet,Sulawesi,862.42
40280,1323,2024-05-09,Books,320.52,1,E-Wallet,Bali,320.52
40281,3070,2024-01-28,Home,426.34,1,Bank Transfer,Java,426.34
40282,1930,2024-01-01,Electronics,263.4,1,E-Wallet,Kalimantan,263.4
40283,1458,2024-04-17,Electronics,301.7,4,E-Wallet,Sumatra,1206.8
40284,2483,2024-02-24,Electronics,54.83,2,E-Wallet,Sumatra,109.66
40285,3568,2024-08-22,Electronics,194.06,1,Credit Card,Kalimantan,194.06
40286,3766,2024-02-14,Books,11.87,3,Bank Transfer,Java,35.61
40287,1556,2024-12-24,Sports,374.4,1,E-Wallet,Kalimantan,374.4
40288,2444,2024-05-24,Electronics,203.51,1,E-Wallet,Java,203.51
40289,1402,2024-02-24,Electronics,449.92,1,Bank Transfer,Sumatra,449.92
40290,4402,2024-04-14,Home,56.33,4,E-Wallet,Java,225.32
40291,1456,2024-09-04,Books,15.87,4,E-Wallet,Bali,63.48
40292,2506,2024-12-25,Clothing,190.63,4,E-Wallet,Bali,762.52
40293,2521,2024-06-20,Home,486.89,3,E-Wallet,Sulawesi,1460.67
40294,4098,2024-07-15,Books,485.3,4,E-Wallet,Sumatra,1941.2
40295,3444,2024-04-25,Sports,341.43,1,Credit Card,Bali,341.43
40296,4259,2024-01-07,Books,130.5,3,E-Wallet,Sumatra,391.5
40297,3187,2024-09-17,Clothing,242.79,1,Credit Card,Bali,242.79
40298,3568,2024-10-30,Home,487.99,1,E-Wallet,Sumatra,487.99
40299,3793,2024-08-29,Electronics,400.3,3,E-Wallet,Bali,1200.9
40300,1091,2024-02-12,Home,335.7,1,Bank Transfer,Sumatra,335.7
40301,3124,2024-03-03,Clothing,464.8,3,Bank Transfer,Java,1394.4
40302,1851,2024-10-17,Sports,348.95,1,Credit Card,Java,348.95
40303,2267,2024-10-22,Electronics,151.27,4,E-Wallet,Sulawesi,605.08
40304,1844,2024-05-05,Home,283.64,3,Bank Transfer,Sulawesi,850.92
40305,1666,2024-09-06,Sports,137.39,3,Bank Transfer,Bali,412.16999999999996
40306,2753,2024-02-28,Books,285.65,4,Credit Card,Java,1142.6
40307,1958,2024-11-02,Home,481.1,4,Bank Transfer,Sumatra,1924.4
40308,1988,2024-07-14,Home,255.54,1,Credit Card,Java,255.54
40309,1796,2024-03-10,Sports,255.54,1,Bank Transfer,Java,255.54
40310,2685,2024-10-08,Clothing,145.13,3,Credit Card,Sulawesi,435.39
40311,2864,2024-05-29,Home,116.66,3,E-Wallet,Java,349.98
40312,1087,2024-02-18,Sports,59.27,2,Credit Card,Sumatra,118.54
40313,2641,2024-08-10,Clothing,332.38,4,Credit Card,Java,1329.52
40314,3962,2024-02-03,Books,285.15,1,E-Wallet,Java,285.15
40315,2317,2024-03-12,Clothing,259.91,3,Bank Transfer,Bali,779.73
40316,3142,2024-12-04,Electronics,468.55,1,Credit Card,Java,468.55
40317,4324,2024-03-23,Clothing,322.73,2,Bank Transfer,Kalimantan,645.46
40318,1550,2024-09-10,Electronics,183.36,4,Credit Card,Kalimantan,733.44
40319,3446,2024-06-18,Clothing,132.29,4,E-Wallet,Kalimantan,529.16
40320,3814,2024-02-04,Electronics,240.86,4,Credit Card,Bali,963.44
40321,2077,2024-02-17,Clothing,164.92,2,Bank Transfer,Bali,329.84
40322,2951,2024-10-01,Sports,172.73,4,Credit Card,Kalimantan,690.92
40323,3290,2024-08-30,Electronics,346.96,3,E-Wallet,Kalimantan,1040.8799999999999
40324,2133,2024-05-01,Home,148.71,2,Bank Transfer,Java,297.42
40325,4837,2024-04-10,Electronics,12.63,2,Credit Card,Java,25.26
40326,1623,2024-03-29,Books,178.88,1,Credit Card,Bali,178.88
40327,4757,2024-08-19,Books,466.37,4,E-Wallet,Java,1865.48
40328,1700,2024-10-29,Clothing,330.9,4,E-Wallet,Kalimantan,1323.6
40329,4292,2024-01-11,Sports,260.44,1,Bank Transfer,Bali,260.44
